Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000138814,PPP3CA,113,-2.4643,268,-1.1395,1344,1.62734,662,0.50160,582,0.18719
ENSG00000254531,AP001816.1,8,-1.5620,17,-0.2543,16,-0.3247,32,1.02151,20,0.01735
ENSG00000109332,UBE2D3,117,-0.5934,156,-0.0962,156,-0.0845,200,0.40814,174,0.09674
ENSG00000145354,CISD2,35,-1.0368,69,0.12125,58,-0.1838,85,0.59357,63,-0.0384
ENSG00000164038,SLC9B2,11,-0.9723,21,0.10224,15,-0.5084,25,0.48155,23,0.24518
ENSG00000164039,BDH2,20,-0.7978,68,1.52424,11,-1.6358,16,-1.2166,43,0.53391
ENSG00000168772,CXXC4,28,-0.2759,41,0.41303,45,0.52259,33,0.06741,21,-0.7225
ENSG00000168769,TET2,45,2.22578,8,-1.1648,18,0.19152,9,-1.0608,6,-1.5710
ENSG00000138777,PPA2,24,-1.0876,54,0.27403,18,-1.4246,55,0.35207,63,0.55979
ENSG00000145348,TBCK,9,-1.3124,20,0.03115,37,0.99245,23,0.26376,18,-0.1460
ENSG00000164022,AIMP1,169,1.86069,47,-0.7147,40,-0.8981,42,-0.9863,56,-0.4159
ENSG00000138801,PAPSS1,92,0.25850,71,-0.2109,65,-0.3127,98,0.45966,55,-0.6282
ENSG00000245293,AC096564.1,246,4.00565,31,-1.1209,18,-1.8257,10,-2.9527,4,-4.1983
ENSG00000138796,HADH,16,-1.0654,41,0.55952,26,-0.2532,32,0.10415,34,0.20241
ENSG00000109475,RPL34,2683,0.69992,2391,0.47122,478,-2.0708,1301,-0.6889,2026,0.15741
ENSG00000198856,OSTC,14,-0.6137,10,-1.1915,11,-0.8987,27,0.59868,33,0.85304
ENSG00000164089,ETNPPL,25,-1.8473,113,0.69101,54,-0.5931,26,-1.9681,190,1.88548
ENSG00000138802,SEC24B,15,-0.9226,31,0.30026,28,0.12748,28,0.16255,28,0.13742
ENSG00000123739,PLA2G12A,91,0.53731,63,-0.1305,61,-0.1672,65,-0.1056,59,-0.2573
ENSG00000170522,ELOVL6,35,0.29758,14,-1.2282,37,0.34621,40,0.69101,20,-0.6696
ENSG00000138660,AP1AR,17,-1.6329,39,-0.2816,78,0.86068,64,0.72248,40,-0.2600
ENSG00000174720,LARP7,367,1.74006,100,-0.8126,151,-0.1060,80,-1.2851,142,-0.2151
ENSG00000145362,ANK2,374,-0.9429,408,-0.7988,1403,1.30835,691,0.12698,730,0.21304
ENSG00000145349,CAMK2D,29,-2.2239,112,-0.0489,184,0.77077,176,0.97699,79,-0.6474
ENSG00000174607,UGT8,241,2.84296,106,0.65535,10,-2.9676,6,-3.9145,12,-2.8375
ENSG00000164100,NDST3,3,-2.2848,5,-1.8014,24,0.75235,24,1.05491,19,0.45787
ENSG00000269893,SNHG8,174,0.09608,190,0.25730,42,-2.0775,148,-0.2217,219,0.52577
ENSG00000172403,SYNPO2,12,-1.6502,51,0.73052,60,0.91901,37,0.15263,23,-0.6583
ENSG00000145390,USP53,29,0.29051,22,-0.1885,39,0.76222,12,-1.2405,34,0.59288
ENSG00000164096,C4orf3,321,0.47347,283,0.23227,197,-0.3758,228,-0.1766,201,-0.3760
ENSG00000164111,ANXA5,71,0.49335,99,1.17771,26,-1.1488,21,-1.6769,58,0.11044
ENSG00000164112,TMEM155,4,-4.1363,52,-0.4348,73,0.14206,132,1.74988,43,-0.7389
ENSG00000123737,EXOSC9,22,-0.2332,17,-0.7144,40,0.72438,31,0.38534,23,-0.2031
ENSG00000138686,BBS7,12,-1.4594,22,-0.5824,41,0.47412,52,1.26821,20,-0.7177
ENSG00000138688,KIAA1109,272,1.06814,61,-1.5736,294,1.03797,123,-0.4833,125,-0.4117
ENSG00000138685,FGF2,5,-2.3587,46,1.49517,30,0.48992,9,-1.5305,31,0.60840
ENSG00000151458,ANKRD50,9,-1.2432,4,-2.2114,37,1.13242,28,0.88908,20,0.13074
ENSG00000164066,INTU,59,0.59164,17,-1.5521,69,0.76320,22,-1.2549,73,1.02305
ENSG00000164070,HSPA4L,21,-1.9011,48,-0.5932,147,1.30623,85,0.47845,70,0.05085
ENSG00000138709,LARP1B,74,0.78002,31,-0.8079,61,0.33413,39,-0.4567,53,0.12195
ENSG00000164040,PGRMC2,49,-0.5176,65,-0.0410,79,0.26970,80,0.38761,59,-0.2026
ENSG00000077684,JADE1,26,-0.3171,36,0.27178,50,0.78355,30,-0.1013,24,-0.4466
ENSG00000151466,SCLT1,106,2.21172,13,-1.8237,45,0.19962,13,-1.9340,36,-0.1545
ENSG00000250241,AC105383.1,40,1.79015,12,-0.6419,17,0.02243,3,-2.7465,20,0.31139
ENSG00000138650,PCDH10,200,0.58165,67,-1.3159,249,0.87538,142,-0.0636,129,-0.2237
ENSG00000151012,SLC7A11,22,-1.1439,52,0.32076,57,0.43206,17,-1.7169,91,1.50300
ENSG00000109381,ELF2,77,2.21957,10,-1.6062,35,0.32293,8,-2.2097,25,-0.1942
ENSG00000109390,NDUFC1,77,-1.8327,196,-0.3226,103,-1.2728,317,0.66244,376,0.91048
ENSG00000164134,NAA15,137,1.33586,46,-0.7304,128,0.98841,38,-1.1445,49,-0.6292
ENSG00000273247,AC097376.3,48,2.14639,8,-1.3597,27,0.67167,6,-1.7348,11,-0.8548
ENSG00000145391,SETD7,45,0.14149,50,0.36994,55,0.46231,33,-0.4518,35,-0.3047
ENSG00000153130,SCOC,112,-1.4705,190,-0.6241,322,0.27184,421,1.01664,265,-0.0455
ENSG00000109436,TBC1D9,5,-3.6302,25,-1.2115,76,0.61747,89,1.31114,57,0.18883
ENSG00000170153,RNF150,12,-1.6944,28,-0.4182,71,1.17789,44,0.46920,35,-0.0232
ENSG00000109445,ZNF330,26,0.34317,24,0.22127,15,-0.5296,24,0.26942,13,-0.8545
ENSG00000109458,GAB1,113,2.36238,48,0.34296,7,-2.5082,13,-1.9007,15,-1.6314
ENSG00000153147,SMARCA5,407,1.94885,49,-1.9749,233,0.55623,87,-1.1806,124,-0.5066
ENSG00000164161,HHIP,202,2.90564,81,0.51850,20,-1.7195,5,-3.8990,7,-3.3597
ENSG00000164163,ABCE1,58,0.44892,33,-0.5360,41,-0.1513,57,0.50010,29,-0.7402
ENSG00000164164,OTUD4,36,0.61350,13,-1.1332,53,1.20849,26,-0.0135,15,-0.8926
ENSG00000170365,SMAD1,15,-0.5407,23,0.26070,45,1.36547,16,-0.4467,16,-0.3807
ENSG00000151612,ZNF827,50,0.41044,36,-0.1810,76,1.06070,30,-0.5766,32,-0.4079
ENSG00000164167,LSM6,13,-1.0329,21,-0.2532,12,-1.0183,33,0.73919,30,0.40500
ENSG00000164168,TMEM184C,24,0.71231,9,-1.0094,20,0.31054,18,0.13689,13,-0.4187
ENSG00000151623,NR3C2,5,-1.7409,11,-0.5028,22,0.66009,18,0.40893,20,0.55351
ENSG00000170390,DCLK2,16,-2.1290,91,0.82269,67,0.18573,50,-0.3414,82,0.59698
ENSG00000145425,RPS3A,1044,0.11529,1300,0.53065,308,-1.7721,893,-0.1870,1061,0.14512
ENSG00000109686,SH3D19,29,0.59988,33,0.84723,11,-0.9791,16,-0.5507,14,-0.6762
ENSG00000059691,GATB,20,-1.4307,35,-0.5605,49,0.00281,76,1.03199,50,0.02658
ENSG00000109670,FBXW7,155,-1.3556,230,-0.7181,850,1.53425,455,0.58283,252,-0.5638
ENSG00000109654,TRIM2,602,0.95130,266,-0.5722,478,0.41952,362,-0.0374,196,-1.0728
ENSG00000145428,RNF175,9,-2.2179,28,-0.3979,36,0.04175,61,1.29163,31,-0.2381
ENSG00000171566,PLRG1,32,-0.4036,60,0.74895,35,-0.2218,32,-0.4138,43,0.13015
ENSG00000164114,MAP9,157,-0.1301,76,-1.3367,354,1.25074,162,-0.0895,192,0.23825
ENSG00000164116,GUCY1A1,18,-0.3478,14,-0.7890,39,0.90826,22,-0.0564,27,0.37649
ENSG00000260244,AC104083.1,4,-2.0503,16,-0.0312,31,1.03460,23,0.80304,11,-0.7012
ENSG00000061918,GUCY1B1,26,-2.7394,76,-1.1290,217,0.61636,263,1.39444,138,-0.1295
ENSG00000109738,GLRB,12,-3.2176,72,-0.5363,114,0.24639,179,1.49607,80,-0.3597
ENSG00000120251,GRIA2,117,-1.7417,203,-0.8641,744,1.34939,447,0.62615,321,-0.0833
ENSG00000164125,GASK1B,13,-1.7608,92,1.78514,55,0.55023,19,-1.2777,35,-0.2041
ENSG00000164124,TMEM144,695,3.35009,208,0.13705,23,-3.1715,21,-3.6286,19,-3.5823
ENSG00000171509,RXFP1,3,-3.5291,46,0.50796,34,-0.0562,66,1.60785,9,-2.1426
ENSG00000171503,ETFDH,27,0.72099,20,0.12582,15,-0.2617,17,-0.1890,12,-0.6696
ENSG00000171497,PPID,33,-0.7365,25,-1.1733,49,-0.0247,83,1.17861,45,-0.1987
ENSG00000052795,FNIP2,99,0.94457,30,-1.1842,100,0.81853,54,-0.2339,44,-0.5586
ENSG00000109756,RAPGEF2,69,-0.2872,41,-1.1662,146,0.96638,89,0.18083,92,0.21073
ENSG00000168843,FSTL5,5,-2.5115,6,-2.2792,26,0.11507,48,1.73182,26,0.12511
ENSG00000198498,TMA16,25,0.39795,11,-1.0386,16,-0.3014,20,-0.0164,26,0.51642
ENSG00000145416,MARCH1,78,1.30119,31,-0.4689,53,0.41657,31,-0.5621,23,-0.9918
ENSG00000170088,TMEM192,43,0.67966,16,-1.0528,51,0.90214,24,-0.4068,28,-0.0892
ENSG00000109466,KLHL2,87,-0.2436,98,-0.0340,101,0.01826,122,0.42607,81,-0.3618
ENSG00000052802,MSMO1,46,-1.2308,89,-0.1353,103,0.10105,138,0.81422,88,-0.1671
ENSG00000109472,CPE,206,-2.7506,1183,0.04921,1282,0.17277,1230,0.13736,1883,0.95866
ENSG00000196104,SPOCK3,247,1.71350,151,0.60454,69,-0.7223,43,-1.6831,51,-1.2820
ENSG00000129116,PALLD,26,0.25822,21,-0.1056,34,0.64779,8,-1.8285,37,0.94777
ENSG00000145439,CBR4,23,0.04946,20,-0.2217,25,0.14463,22,-0.0509,25,0.13927
ENSG00000154447,SH3RF1,38,0.34685,24,-0.4756,48,0.68514,23,-0.5963,37,0.28856
ENSG00000137601,NEK1,145,1.64691,39,-0.8766,85,0.41778,26,-1.6283,62,-0.0914
ENSG00000109572,CLCN3,122,0.31591,82,-0.3925,140,0.49951,106,0.06638,81,-0.4228
ENSG00000056050,HPF1,57,-0.0257,40,-0.6106,48,-0.3000,71,0.45793,60,0.07829
ENSG00000198948,MFAP3L,58,1.17320,29,-0.1677,35,0.17420,15,-1.3703,32,0.03430
ENSG00000164104,HMGB2,79,1.17633,28,-0.7630,46,0.08054,24,-1.0776,52,0.31045
ENSG00000164105,SAP30,16,0.06746,15,-0.0607,4,-1.8115,13,-0.4187,26,0.94956
ENSG00000164106,SCRG1,113,-0.1285,168,0.60960,36,-1.8671,60,-1.2874,218,1.16263
ENSG00000145451,GLRA3,0,-7.9209,2,-2.7536,22,0.60706,24,1.06393,26,1.08093
ENSG00000150625,GPM6A,195,-3.2485,1326,-0.2493,2395,0.74362,1989,0.58240,1930,0.43695
ENSG00000150627,WDR17,6,-2.8722,30,-0.4955,42,0.08785,68,1.23370,42,0.07801
ENSG00000129128,SPCS3,29,-1.0846,52,-0.1267,63,0.19721,81,0.87014,43,-0.4358
ENSG00000218336,TENM3,14,-1.7724,31,-0.5930,75,0.91843,65,0.91206,37,-0.2911
ENSG00000129187,DCTD,19,-1.0695,33,-0.1912,36,-0.0283,41,0.20712,53,0.67091
ENSG00000151718,WWC2,51,1.99429,11,-1.0524,19,-0.1305,15,-0.5645,7,-1.5914
ENSG00000168556,ING2,32,0.65968,5,-2.2695,27,0.28125,21,-0.1016,30,0.51498
ENSG00000182552,RWDD4,15,-0.0662,22,0.59527,21,0.40685,15,-0.0744,9,-0.9379
ENSG00000168538,TRAPPC11,11,-1.4072,31,0.23652,36,0.47010,32,0.33595,27,0.01710
ENSG00000173320,STOX2,117,0.40387,78,-0.3368,159,0.86366,98,0.08899,49,-1.0926
ENSG00000151726,ACSL1,91,1.45744,68,0.79288,21,-1.1379,26,-0.9988,14,-1.8217
ENSG00000151729,SLC25A4,76,-1.7777,233,0.05853,174,-0.4104,337,0.91635,227,0.01045
ENSG00000164323,CFAP97,97,1.47542,13,-2.0864,61,0.42389,26,-1.0909,56,0.31399
ENSG00000109762,SNX25,6,-1.7823,26,0.62436,37,1.16695,21,0.27337,10,-0.9702
ENSG00000109775,UFSP2,22,-0.1716,23,-0.1083,20,-0.3349,32,0.56832,19,-0.3860
ENSG00000154556,SORBS2,21,-2.0639,72,-0.0742,173,1.42780,81,0.17429,73,-0.0401
ENSG00000109794,FAM149A,6,-2.0449,24,0.04743,27,0.22828,17,-0.5318,46,1.37734
ENSG00000145476,CYP4V2,25,0.41644,35,1.08608,26,0.40678,4,-2.6171,21,0.08342
ENSG00000109536,FRG1,173,1.12540,36,-1.6225,110,0.18686,71,-0.6245,118,0.35431
ENSG00000164366,CCDC127,19,-0.5341,30,0.29295,33,0.40899,22,-0.2824,29,0.25015
ENSG00000073578,SDHA,65,-0.9562,116,0.01710,104,-0.1542,152,0.61141,114,-0.0226
ENSG00000249915,PDCD6,54,-1.3170,101,-0.2747,119,0.01162,159,0.65852,138,0.28362
ENSG00000180104,EXOC3,42,-0.7365,87,0.54932,74,0.21607,70,0.16277,53,-0.3587
ENSG00000171368,TPPP,456,0.49610,420,0.33996,452,0.41774,315,-0.2084,173,-1.1837
ENSG00000028310,BRD9,144,1.21238,55,-0.6143,71,-0.1500,62,-0.4512,64,-0.3589
ENSG00000049656,CLPTM1L,35,-0.8669,44,-0.4758,51,-0.2234,91,1.01653,51,-0.2291
ENSG00000153395,LPCAT1,5,-2.8264,35,0.04024,64,1.04162,44,0.54084,33,-0.0801
ENSG00000171421,MRPL36,14,-1.5799,45,0.41657,21,-0.8540,43,0.40569,46,0.43481
ENSG00000145494,NDUFS6,135,-0.8386,215,-0.0411,100,-1.2137,266,0.41451,300,0.58412
ENSG00000164151,ICE1,96,0.65570,35,-1.1174,134,1.13870,59,-0.2832,53,-0.4235
ENSG00000133398,MED10,43,-0.6978,46,-0.5773,43,-0.6202,99,0.97303,64,-0.0122
ENSG00000215218,UBE2QL1,11,-3.7502,128,0.00557,118,-0.1262,230,1.46086,94,-0.5308
ENSG00000037474,NSUN2,16,-0.3519,35,1.17149,11,-0.8663,21,0.11107,10,-1.1367
ENSG00000145545,SRD5A1,12,-1.6950,27,-0.3307,38,0.20621,52,1.04423,30,-0.1904
ENSG00000112941,TENT4A,9,-1.6621,40,0.91740,42,0.84178,25,-0.0220,18,-0.5810
ENSG00000078295,ADCY2,22,-2.4153,118,0.33166,170,0.89667,103,0.09301,114,0.26322
ENSG00000215217,C5orf49,5,-1.9744,28,0.93400,12,-0.5217,17,0.06307,20,0.30398
ENSG00000124275,MTRR,25,0.82723,17,0.14203,14,-0.1758,13,-0.3559,11,-0.6662
ENSG00000247516,MIR4458HG,44,-0.0101,60,0.58505,26,-0.8194,34,-0.5154,53,0.32506
ENSG00000112902,SEMA5A,53,0.00649,78,0.75883,76,0.59957,40,-0.5382,34,-0.7420
ENSG00000150753,CCT5,36,-1.7293,101,-0.0612,86,-0.2998,165,1.08000,93,-0.2026
ENSG00000164237,CMBL,10,-1.8535,35,0.19854,41,0.40109,33,0.08126,43,0.58300
ENSG00000145495,MARCH6,152,-0.5141,150,-0.5363,340,0.84226,243,0.36939,186,-0.1727
ENSG00000164236,ANKRD33B,0,-4.8922,7,-1.7370,49,1.39713,33,1.02694,24,0.25117
ENSG00000112977,DAP,8,-1.7747,41,0.90821,30,0.29490,14,-1.0366,41,0.91119
ENSG00000169862,CTNND2,172,-0.8908,342,0.30147,364,0.36468,276,-0.1061,342,0.30291
ENSG00000038382,TRIO,20,-1.4917,63,0.42049,86,0.88915,55,0.20253,42,-0.3215
ENSG00000154122,ANKH,90,-0.2769,119,0.22205,117,0.16818,109,0.06013,97,-0.1548
ENSG00000173545,ZNF622,35,-0.0216,29,-0.3247,25,-0.5166,48,0.68068,28,-0.4278
ENSG00000154153,RETREG1,177,0.62945,113,-0.1952,159,0.37261,143,0.25321,49,-1.5626
ENSG00000145555,MYO10,500,1.95138,243,0.33284,133,-0.6674,28,-3.2899,164,-0.3752
ENSG00000176788,BASP1,192,-2.8197,940,-0.3133,1718,0.70084,1653,0.88335,1144,0.03410
ENSG00000215196,BASP1-AS1,7,-1.0099,4,-2.0716,37,1.67406,16,0.25964,16,0.27767
ENSG00000248455,LINC02217,7,-2.5500,50,0.50687,29,-0.3978,56,0.88392,34,-0.2117
ENSG00000145526,CDH18,4,-3.1318,36,0.09401,67,1.13257,45,0.62465,28,-0.3094
ENSG00000286961,AC091938.1,15,-0.8056,15,-0.7775,12,-1.0774,23,-0.0252,48,1.42246
ENSG00000040731,CDH10,6,-2.6462,41,0.29449,47,0.48266,46,0.60255,34,-0.0150
ENSG00000113361,CDH6,5,-2.1333,34,1.22976,20,0.10121,25,0.67366,6,-1.8717
ENSG00000113360,DROSHA,32,-0.3718,53,0.53255,36,-0.1440,41,0.08329,33,-0.2990
ENSG00000082213,C5orf22,1,-4.2026,7,-1.2952,28,0.93062,30,1.62290,12,-0.4977
ENSG00000133401,PDZD2,32,-0.5445,38,-0.2829,72,0.79576,41,-0.1651,55,0.37644
ENSG00000113384,GOLPH3,24,-0.9776,63,0.72128,44,0.04519,47,0.18881,35,-0.3451
ENSG00000150712,MTMR12,14,-1.0202,17,-0.7310,30,0.17683,39,0.90294,27,0.02614
ENSG00000056097,ZFR,293,0.62373,143,-0.6677,278,0.44864,145,-0.7117,260,0.39081
ENSG00000113387,SUB1,132,-1.8236,243,-0.8530,364,-0.1556,582,0.84917,574,0.68054
ENSG00000113407,TARS,48,0.43701,33,-0.2460,41,0.11819,32,-0.3387,40,0.10848
ENSG00000242110,AMACR,9,-1.0743,16,-0.1254,22,0.44713,20,0.31734,19,0.23843
ENSG00000039560,RAI14,103,4.04440,5,-2.5478,13,-0.9540,1,-4.4365,10,-1.5143
ENSG00000113456,RAD1,19,-0.4820,16,-0.7414,46,1.01611,29,0.33360,23,-0.1495
ENSG00000113460,BRIX1,58,1.31365,16,-1.0768,26,-0.2470,24,-0.4134,27,-0.1708
ENSG00000168724,DNAJC21,185,1.69774,35,-1.4251,98,0.28172,56,-0.7226,58,-0.5968
ENSG00000152582,SPEF2,18,-0.2176,9,-1.2590,49,1.46288,24,0.30359,15,-0.5247
ENSG00000164187,LMBRD2,39,-1.4695,59,-0.8042,214,1.38960,147,1.02403,47,-1.1570
ENSG00000152620,NADK2,18,-1.3413,46,0.24987,40,0.00012,46,0.28626,48,0.31950
ENSG00000079215,SLC1A3,123,-1.1545,256,0.08173,234,-0.0706,79,-1.9790,607,1.97745
ENSG00000285967,NIPBL-DT,16,0.08640,18,0.28988,19,0.30663,12,-0.4453,15,-0.0369
ENSG00000164190,NIPBL,354,2.56648,35,-1.9793,149,0.36785,34,-2.1701,77,-0.7283
ENSG00000197603,CPLANE1,131,1.61084,25,-1.4142,120,1.15544,31,-1.2037,38,-0.7942
ENSG00000082068,WDR70,116,1.96536,19,-1.5175,68,0.61819,22,-1.3297,31,-0.6880
ENSG00000113594,LIFR,114,1.12461,86,0.55607,61,-0.0914,20,-2.0534,61,-0.0880
ENSG00000164327,RICTOR,56,1.21577,26,-0.2706,41,0.51380,23,-0.4926,13,-1.3277
ENSG00000113638,TTC33,14,-1.6519,29,-0.5187,73,1.00113,50,0.49184,44,0.17199
ENSG00000132356,PRKAA1,17,0.33695,9,-0.7270,15,0.13363,18,0.49546,10,-0.5772
ENSG00000145592,RPL37,2725,0.73596,2648,0.67717,510,-1.9741,1136,-0.9282,1939,0.08089
ENSG00000182836,PLCXD3,9,-2.3508,79,1.48242,96,1.57278,24,-0.8956,20,-1.0706
ENSG00000083720,OXCT1,30,-2.4796,170,0.35364,141,0.00725,221,1.06335,99,-0.5942
ENSG00000205765,C5orf51,25,0.78128,15,-0.1596,19,0.23926,12,-0.5163,14,-0.2867
ENSG00000198865,CCDC152,51,2.34641,6,-1.7889,24,0.49768,4,-2.3362,14,-0.4035
ENSG00000250722,SELENOP,607,3.18931,182,0.08438,26,-2.8573,21,-3.4604,37,-2.4853
ENSG00000172262,ZNF131,34,0.46293,23,-0.2497,39,0.62590,26,-0.0118,17,-0.8027
ENSG00000177453,NIM1K,4,-2.1415,19,0.38739,18,0.22179,23,0.81814,12,-0.4484
ENSG00000112972,HMGCS1,48,-2.1500,144,-0.3928,211,0.25526,297,1.19097,157,-0.2362
ENSG00000172239,PAIP1,72,0.05496,60,-0.2658,57,-0.3253,64,-0.1664,92,0.52011
ENSG00000248092,NNT-AS1,88,0.89323,46,-0.3335,75,0.49839,32,-1.0067,57,0.05257
ENSG00000112992,NNT,31,-1.3665,65,-0.1338,88,0.37698,100,0.81374,60,-0.2845
ENSG00000251141,MRPS30-DT,13,-0.4763,12,-0.6361,18,0.07416,20,0.28358,23,0.50268
ENSG00000112996,MRPS30,19,-0.9668,34,0.01408,38,0.23211,45,0.67482,27,-0.3565
ENSG00000272335,AC093297.2,13,-0.6700,17,-0.2430,26,0.44652,26,0.58751,16,-0.3228
ENSG00000164588,HCN1,2,-4.4340,23,-0.9541,66,0.81404,75,1.56208,30,-0.4770
ENSG00000151883,PARP8,2,-2.7833,15,-0.1242,26,0.76626,21,0.57605,19,0.25354
ENSG00000164172,MOCS2,60,-0.9955,69,-0.7590,94,-0.2204,149,0.72371,139,0.47881
ENSG00000164258,NDUFS4,49,-1.0317,78,-0.2492,18,-2.3938,119,0.61440,135,0.78024
ENSG00000185305,ARL15,1,-3.4836,8,-0.8394,22,0.84111,20,0.99943,15,0.24131
ENSG00000169271,HSPB3,1,-4.1560,8,-0.8920,13,-0.2336,25,1.30612,20,0.54011
ENSG00000178996,SNX18,34,1.38737,18,0.13927,18,0.05464,8,-1.3922,12,-0.5612
ENSG00000067248,DHX29,130,1.42938,47,-0.5624,82,0.38794,32,-1.2810,57,-0.2273
ENSG00000039123,MTREX,78,0.77093,45,-0.2484,48,-0.1326,40,-0.4950,52,0.01711
ENSG00000067113,PLPP1,49,0.34377,50,0.39785,16,-1.3803,36,-0.2166,40,0.00905
ENSG00000134352,IL6ST,143,0.53127,140,0.48789,109,0.01698,56,-1.2089,117,0.15325
ENSG00000062194,GPBP1,177,0.72493,101,-0.3271,165,0.50400,102,-0.3481,93,-0.4639
ENSG00000249436,AC008780.1,3,-3.4174,65,1.44604,17,-0.9299,30,-0.1219,37,0.29170
ENSG00000145632,PLK2,17,-2.6698,54,-0.8728,102,0.20849,163,1.47450,83,-0.1418
ENSG00000152932,RAB3C,14,-3.7379,69,-1.4189,235,0.61048,311,1.66219,142,-0.2326
ENSG00000113448,PDE4D,5,-2.2106,5,-2.2588,53,1.64823,25,0.49122,27,0.52721
ENSG00000152931,PART1,16,-2.5948,51,-0.8604,161,1.08325,147,1.34887,53,-0.7841
ENSG00000164182,NDUFAF2,86,0.14048,49,-0.8112,54,-0.5973,89,0.24835,101,0.44185
ENSG00000188725,SMIM15,22,-0.1348,25,0.06837,10,-1.3614,28,0.30513,27,0.16731
ENSG00000130449,ZSWIM6,86,1.49686,39,-0.0949,47,0.20441,26,-0.8616,19,-1.2977
ENSG00000068796,KIF2A,190,1.89257,33,-1.4323,99,0.37906,49,-0.9040,47,-0.8578
ENSG00000086200,IPO11,13,-0.2733,14,-0.1090,19,0.36668,18,0.29970,13,-0.2899
ENSG00000164197,RNF180,11,-0.6807,18,0.21245,25,0.69188,12,-0.5411,21,0.49687
ENSG00000186479,RGS7BP,4,-2.6356,4,-2.6709,92,2.36422,21,-0.3384,38,0.82198
ENSG00000153006,SREK1IP1,106,0.95111,56,-0.2483,69,0.10063,46,-0.6676,59,-0.1744
ENSG00000153015,CWC27,140,1.26422,35,-1.2437,114,0.71009,47,-0.8599,68,-0.1441
ENSG00000113593,PPWD1,29,0.86674,17,-0.0898,12,-0.6329,18,-0.0109,12,-0.7250
ENSG00000113595,TRIM23,36,-1.0695,53,-0.4015,103,0.70157,100,0.90287,46,-0.6610
ENSG00000113597,TRAPPC13,13,-1.3691,34,0.19317,36,0.26801,42,0.73650,23,-0.4480
ENSG00000197860,SGTB,30,-1.9413,55,-1.0017,140,0.56297,142,0.80888,128,0.47642
ENSG00000123213,NLN,21,-0.0411,8,-1.6488,33,0.71262,21,-0.0194,30,0.63359
ENSG00000112851,ERBIN,518,2.66562,162,-0.0718,96,-0.8828,33,-2.7774,66,-1.5462
ENSG00000153914,SREK1,329,1.87669,114,-0.3350,147,0.11015,60,-1.4995,80,-0.9125
ENSG00000069020,MAST4,28,-0.7555,36,-0.3504,100,1.39729,38,-0.3036,49,0.19856
ENSG00000145675,PIK3R1,257,0.19919,108,-1.2719,496,1.30435,234,0.03810,187,-0.3680
ENSG00000145740,SLC30A5,10,-1.2730,37,0.92335,17,-0.4626,24,0.07933,23,-0.0150
ENSG00000134056,MRPS36,22,-1.6037,52,-0.2537,36,-0.7926,86,0.81468,78,0.49524
ENSG00000134058,CDK7,8,-0.9451,15,0.05267,16,0.19882,21,0.83418,9,-0.7053
ENSG00000085231,AK6,23,-1.0812,49,0.23257,27,-0.7107,51,0.37699,53,0.38533
ENSG00000273841,TAF9,22,-2.1027,74,-0.1827,57,-0.5634,141,1.29695,74,-0.1715
ENSG00000152942,RAD17,26,0.08777,22,-0.2643,30,0.29769,26,0.04442,24,-0.0813
ENSG00000249437,NAIP,65,1.83568,23,-0.3193,19,-0.5361,8,-2.1323,27,0.01175
ENSG00000145734,BDP1,625,2.12792,47,-2.6029,435,0.99701,79,-1.9568,188,-0.4204
ENSG00000131711,MAP1B,5980,0.51093,2259,-1.1823,10251,1.38649,4632,0.03554,2454,-1.0489
ENSG00000113048,MRPS27,10,-2.2910,67,0.79101,53,0.28339,60,0.68529,27,-0.8428
ENSG00000083312,TNPO1,63,0.36130,63,0.36186,70,0.48178,46,-0.2303,29,-0.9890
ENSG00000157107,FCHO2,40,1.38074,27,0.54323,28,0.54643,7,-1.7339,8,-1.4299
ENSG00000145741,BTF3,144,-0.4485,220,0.30530,63,-1.6543,197,0.11282,241,0.47884
ENSG00000164331,ANKRA2,28,0.49911,20,-0.0945,27,0.32610,19,-0.2982,18,-0.3031
ENSG00000171617,ENC1,64,-3.9567,224,-2.0908,1407,0.91808,1483,1.50506,836,0.05677
ENSG00000049860,HEXB,13,-1.2163,29,0.09374,25,-0.1600,35,0.57287,29,0.11022
ENSG00000164347,GFM2,12,-1.1261,25,0.11204,14,-0.8385,38,1.10914,17,-0.5525
ENSG00000164346,NSA2,333,0.84122,147,-0.6560,176,-0.3163,176,-0.3940,243,0.22293
ENSG00000198780,FAM169A,26,-1.1910,28,-1.0571,96,0.97574,71,0.62597,58,0.14546
ENSG00000113161,HMGCR,25,-2.1821,45,-1.2660,164,0.89415,177,1.54319,61,-0.7797
ENSG00000113163,CERT1,87,0.14605,47,-0.8987,151,1.04881,78,-0.0589,75,-0.1232
ENSG00000122008,POLK,107,2.17700,14,-1.7181,39,-0.0422,25,-0.8957,23,-0.9563
ENSG00000145708,CRHBP,16,-0.7749,49,1.26219,31,0.28478,25,-0.0369,11,-1.4508
ENSG00000164252,AGGF1,100,0.51796,41,-1.0475,147,1.11193,55,-0.6191,82,0.14597
ENSG00000113231,PDE8B,27,-1.8248,63,-0.4821,161,1.10097,79,-0.1134,128,0.81903
